"CHEM 91r","12490","4366","0","0","1","0","1"
"SOCIOL 237","12491","4320","0","1","4","1","1"
"MUSIC 222r","12492","4055","0","1","2","0","0"
"COMPSCI 228","12495","0364","0","1","3","2","3"
"WOMGEN 98r","12502","8094","0","1","2","3","1"
"LATIN Ab","12505","2101","0","3","1","0","0"
"PHIL 156","12507","3410","4","10","5","1","0"
"PSY 2461r","12510","8042","0","1","0","0","0"
"ECON 1460","12512","4540","0","3","1","0","0"
"HIST 1878b","12513","6470","1","5","2","0","1"
"PHYSICS 287br","12516","4555","0","0","3","1","0"
"JAPNHIST 120","12517","4903","0","3","3","0","0"
"ARABIC 131b","12520","0697","0","1","2","3","4"
"OEB 253r","12522","8104","4","2","0","0","0"
"MUSIC 209r","12526","4022","0","2","3","3","1"
"ENG-SCI 230","12527","5718","0","2","3","1","0"
"MATH 144","12532","0690","2","4","1","0","0"
"AFRAMER 131","12533","2589","2","3","2","1","0"
"ENG-SCI 103","12536","9277","1","6","2","0","0"
"BIOSTAT 231","12538","8773","0","2","2","1","1"
"BIOSTAT 233","12539","7804","0","2","2","2","1"
"VIETNAM Bb","12540","9940","1","3","1","0","1"
"LING 251","12541","7038","0","4","0","0","0"
"ENGLISH Clr","12544","6121","0","2","3","1","0"
"HISTSCI 174","12547","1750","0","6","0","0","0"
"MUSIC 193r","12548","3741","1","5","1","0","0"
"NEUROBIO 221","12549","0443","1","9","2","1","0"
"E-PSCI 231","12551","6492","1","2","5","0","2"
"GREEK 201","12553","1968","0","0","0","1","0"
"MODGRK B","12560","8187","1","3","0","0","0"
"PHIL 98hf","12562","5533","3","4","1","0","0"
"SLAVIC A","12564","8014","1","5","3","0","0"
"STAT 104","12568","4582","13","31","12","2","0"
"ENG-SCI 123","12582","8323","0","0","13","3","5"
"ECON 1410","12583","6136","5","13","0","0","0"
"OEB 55","12585","3365","9","7","3","0","0"
"OEB 51","12586","7873","4","5","1","0","0"
"HISTSCI 186","12588","2147","1","6","2","1","0"
"COMPSCI 143","12589","6401","1","1","2","0","0"
"MATH 123","12591","5613","0","1","11","5","7"
"APMTH 21b","12594","5074","4","17","7","0","0"
"E-PSCI 100","12595","0235","0","1","2","3","1"
"E-PSCI 109","12596","2218","4","8","1","0","0"
"ANTHRO 2635","12597","9515","0","5","2","2","0"
"CLAS-HEB 138","12598","4415","1","2","3","0","0"
"BIOPHYS 242r","12599","6011","2","6","3","0","1"
"BCMP 201","12600","5068","0","6","4","0","1"
"ECON 2811","12601","5188","3","0","2","0","2"
"CHNSE 142b","12603","1418","0","7","4","2","0"
"OEB 174r","12604","5199","1","5","2","0","0"
"ENG-SCI 6","12605","2969","5","13","5","2","0"
"ENG-SCI 151","12606","5742","0","2","0","1","2"
"TURKISH 125b","12611","0125","0","3","1","0","0"
